addressLine1,formattedAddress,city,state,zipCode,price,addressLine2,county,bedrooms,bathrooms,squareFootage,propertyType,createdDate,lastSeen,status,removedDate,listedDate,daysOnMarket,yearBuilt,id,latitude,longitude,lotSize
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 2512, Miami, FL 33131",Miami,FL,33131,5700,Apt 2512,Miami-Dade,3.0,2.0,1416.0,Condo,2019-08-25T00:27:14.239Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,2005.0,"335-S-Biscayne-Blvd,-Apt-2512,-Miami,-FL-33131",25.771612,-80.185408,
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 3109, Miami, FL 33131",Miami,FL,33131,6500,Apt 3109,Miami-Dade,3.0,2.0,1792.0,Condo,2019-10-29T14:15:38.697Z,2023-06-12T00:00:00.000Z,Active,,2023-05-22T00:00:00.000Z,22,2005.0,"335-S-Biscayne-Blvd,-Apt-3109,-Miami,-FL-33131",25.771612,-80.185408,
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 3612, Miami, FL 33131",Miami,FL,33131,5000,Apt 3612,Miami-Dade,3.0,2.0,1416.0,Condo,2019-08-03T08:53:26.251Z,2023-06-12T00:00:00.000Z,Active,,2023-05-12T00:00:00.000Z,32,2005.0,"335-S-Biscayne-Blvd,-Apt-3612,-Miami,-FL-33131",25.771612,-80.185408,
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 3508, Miami, FL 33131",Miami,FL,33131,3900,Apt 3508,Miami-Dade,2.0,2.0,1169.0,Condo,2019-08-03T09:23:07.819Z,2023-06-12T00:00:00.000Z,Active,,2023-05-26T00:00:00.000Z,18,2005.0,"335-S-Biscayne-Blvd,-Apt-3508,-Miami,-FL-33131",25.771612,-80.185408,
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 2807, Miami, FL 33131",Miami,FL,33131,3900,Apt 2807,Miami-Dade,2.0,2.0,1178.0,Condo,2019-08-03T10:55:24.964Z,2023-06-12T00:00:00.000Z,Active,,2023-05-09T00:00:00.000Z,35,2005.0,"335-S-Biscayne-Blvd,-Apt-2807,-Miami,-FL-33131",25.771612,-80.185408,
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 4006, Miami, FL 33131",Miami,FL,33131,2599,Apt 4006,Miami-Dade,,1.0,507.0,Condo,2019-10-29T07:18:49.505Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,2005.0,"335-S-Biscayne-Blvd,-Apt-4006,-Miami,-FL-33131",25.771612,-80.185408,
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 3507, Miami, FL 33131",Miami,FL,33131,4000,Apt 3507,Miami-Dade,2.0,2.0,1178.0,Condo,2019-08-03T07:56:04.161Z,2023-06-12T00:00:00.000Z,Active,,2023-03-23T00:00:00.000Z,82,2005.0,"335-S-Biscayne-Blvd,-Apt-3507,-Miami,-FL-33131",25.771612,-80.185408,
335 S Biscayne Blvd,"335 S Biscayne Blvd, Apt 3412, Miami, FL 33131",Miami,FL,33131,5000,Apt 3412,Miami-Dade,3.0,2.0,1416.0,Condo,2019-08-03T10:15:26.917Z,2023-06-12T00:00:00.000Z,Active,,2023-05-19T00:00:00.000Z,25,2005.0,"335-S-Biscayne-Blvd,-Apt-3412,-Miami,-FL-33131",25.771612,-80.185408,
3350 Sw 27th Ave,"3350 Sw 27th Ave, Apt 1906, Miami, FL 33133",Miami,FL,33133,6000,Apt 1906,Miami-Dade,1.0,1.5,938.0,Condo,2019-08-03T07:56:13.401Z,2023-06-12T00:00:00.000Z,Active,,2023-05-12T00:00:00.000Z,32,2002.0,"3350-Sw-27th-Ave,-Apt-1906,-Miami,-FL-33133",25.730497,-80.23797,
3373 Sw 28th Ter,"3373 Sw 28th Ter, Unit 3373, Miami, FL 33133",Miami,FL,33133,3500,Unit 3373,Miami-Dade,3.0,2.0,1400.0,Duplex-Triplex,2019-09-17T19:20:43.221Z,2023-06-12T00:00:00.000Z,Active,,2023-05-03T00:00:00.000Z,41,1993.0,"3373-Sw-28th-Ter,-Unit-3373,-Miami,-FL-33133",25.738223,-80.249358,7500.0
3400 Sw 27th Ave,"3400 Sw 27th Ave, Apt 1505, Miami, FL 33133",Miami,FL,33133,9500,Apt 1505,Miami-Dade,2.0,2.0,1540.0,Condo,2019-08-25T00:04:54.522Z,2023-06-12T00:00:00.000Z,Active,,2023-05-22T00:00:00.000Z,22,2001.0,"3400-Sw-27th-Ave,-Apt-1505,-Miami,-FL-33133",25.729653,-80.237883,
3449 Ne 1st Ave,"3449 Ne 1st Ave, Apt L61, Miami, FL 33137",Miami,FL,33137,4200,Apt L61,Miami-Dade,1.0,1.5,1411.0,Condo,2019-09-17T20:47:23.763Z,2023-06-12T00:00:00.000Z,Active,,2023-04-06T00:00:00.000Z,68,2007.0,"3449-Ne-1st-Ave,-Apt-L61,-Miami,-FL-33137",25.809362,-80.191939,
3451 Ne 1st Ave,"3451 Ne 1st Ave, Apt M0904, Miami, FL 33137",Miami,FL,33137,2900,Apt M0904,Miami-Dade,,1.0,492.0,Condo,2019-09-25T05:09:57.360Z,2023-06-12T00:00:00.000Z,Active,,2023-03-29T00:00:00.000Z,76,2007.0,"3451-Ne-1st-Ave,-Apt-M0904,-Miami,-FL-33137",25.809362,-80.191939,
3470 E Coast Ave,"3470 E Coast Ave, Apt H0909, Miami, FL 33137",Miami,FL,33137,3400,Apt H0909,Miami-Dade,1.0,1.5,735.0,Condo,2019-05-06T06:17:55.592Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,2007.0,"3470-E-Coast-Ave,-Apt-H0909,-Miami,-FL-33137",25.809362,-80.191939,
350 S Miami Ave,"350 S Miami Ave, Apt 1207, Miami, FL 33130",Miami,FL,33130,2800,Apt 1207,Miami-Dade,1.0,1.0,768.0,Condo,2019-10-21T18:29:22.146Z,2023-06-12T00:00:00.000Z,Active,,2023-03-30T00:00:00.000Z,75,2008.0,"350-S-Miami-Ave,-Apt-1207,-Miami,-FL-33130",25.770558,-80.194158,
350 S Miami Ave,"350 S Miami Ave, Apt 3801, Miami, FL 33130",Miami,FL,33130,4000,Apt 3801,Miami-Dade,2.0,2.0,1385.0,Condo,2019-08-03T10:15:26.916Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,2009.0,"350-S-Miami-Ave,-Apt-3801,-Miami,-FL-33130",25.770558,-80.194158,
3635 Ne 1st Ave,"3635 Ne 1st Ave, Miami, FL 33137",Miami,FL,33137,3210,,Miami-Dade,1.0,1.0,800.0,Apartment,2019-10-21T17:48:01.624Z,2023-06-12T00:00:00.000Z,Active,,2022-12-22T00:00:00.000Z,173,2018.0,"3635-Ne-1st-Ave,-Miami,-FL-33137",25.810929,-80.19272,
3682 Sw 26th St,"3682 Sw 26th St, Unit 2, Miami, FL 33133",Miami,FL,33133,3000,Unit 2,Miami-Dade,2.0,1.0,605.0,Townhouse,2019-10-21T18:36:43.515Z,2023-06-12T00:00:00.000Z,Active,,2023-01-02T00:00:00.000Z,162,1935.0,"3682-Sw-26th-St,-Unit-2,-Miami,-FL-33133",25.742848,-80.254082,6400.0
3749 Sw 27th Ln,"3749 Sw 27th Ln, Unit 3749, Miami, FL 33134",Miami,FL,33134,6500,Unit 3749,Miami-Dade,3.0,2.5,2057.0,Townhouse,2019-08-03T10:32:54.162Z,2023-06-12T00:00:00.000Z,Active,,2023-04-14T00:00:00.000Z,60,2008.0,"3749-Sw-27th-Ln,-Unit-3749,-Miami,-FL-33134",25.740063,-80.255161,
3760 Bird Rd,"3760 Bird Rd, Miami, FL 33146",Miami,FL,33146,1775,,Miami-Dade,1.0,1.0,,Apartment,2019-09-19T15:20:37.725Z,2023-06-12T00:00:00.000Z,Active,,2023-03-02T00:00:00.000Z,103,2015.0,"3760-Bird-Rd,-Miami,-FL-33146",25.734558,-80.255492,
400 Ne 137th St,"400 Ne 137th St, North, Miami, FL 33161",Miami,FL,33161,1200,North,Miami-Dade,1.0,1.0,,Apartment,2019-10-29T06:21:25.788Z,2023-06-12T00:00:00.000Z,Active,,2023-01-10T00:00:00.000Z,154,1971.0,"400-Ne-137th-St,-North,-Miami,-FL-33161",25.900863,-80.190452,
400 Nw 7th St,"400 Nw 7th St, Miami, FL 33136",Miami,FL,33136,1800,,Miami-Dade,2.0,1.0,,Apartment,2019-08-03T07:56:13.401Z,2023-06-12T00:00:00.000Z,Active,,2023-05-31T00:00:00.000Z,13,,"400-Nw-7th-St,-Miami,-FL-33136",25.780364,-80.201683,
4001 Hardie Ave,"4001 Hardie Ave, Miami, FL 33133",Miami,FL,33133,9600,,Miami-Dade,3.0,2.5,1751.0,Single Family,2019-09-17T19:51:39.009Z,2023-06-12T00:00:00.000Z,Active,,2023-03-20T00:00:00.000Z,85,1951.0,"4001-Hardie-Ave,-Miami,-FL-33133",25.713122,-80.257194,7905.0
41 Se 5th St,"41 Se 5th St, Apt 1111, Miami, FL 33131",Miami,FL,33131,3900,Apt 1111,Miami-Dade,1.0,1.5,981.0,Condo,2019-08-03T08:48:40.616Z,2023-06-12T00:00:00.000Z,Active,,2023-03-01T00:00:00.000Z,104,2006.0,"41-Se-5th-St,-Apt-1111,-Miami,-FL-33131",25.769005,-80.191835,
41 Se 5th St,"41 Se 5th St, Apt 2009, Miami, FL 33131",Miami,FL,33131,4440,Apt 2009,Miami-Dade,2.0,2.0,1510.0,Condo,2019-08-03T08:51:22.695Z,2023-06-12T00:00:00.000Z,Active,,2023-05-26T00:00:00.000Z,18,2006.0,"41-Se-5th-St,-Apt-2009,-Miami,-FL-33131",25.769005,-80.191835,
41 Se 5th St,"41 Se 5th St, Apt 2405, Miami, FL 33131",Miami,FL,33131,3500,Apt 2405,Miami-Dade,1.0,1.5,981.0,Condo,2019-08-03T08:50:12.555Z,2023-06-12T00:00:00.000Z,Active,,2023-05-17T00:00:00.000Z,27,2006.0,"41-Se-5th-St,-Apt-2405,-Miami,-FL-33131",25.769005,-80.191835,
4250 Biscayne Blvd,"4250 Biscayne Blvd, Apt 1106, Miami, FL 33137",Miami,FL,33137,2500,Apt 1106,Miami-Dade,,1.0,488.0,Condo,2019-04-26T15:53:21.676Z,2023-06-12T00:00:00.000Z,Active,,2023-05-16T00:00:00.000Z,28,2015.0,"4250-Biscayne-Blvd,-Apt-1106,-Miami,-FL-33137",25.815608,-80.189226,
431 Ne 210th Cir Ter,"431 Ne 210th Cir Ter, Unit 203-24, Miami, FL 33179",Miami,FL,33179,2250,Unit 203-24,Miami-Dade,2.0,2.0,1060.0,Condo,2019-10-29T06:45:46.962Z,2023-06-12T00:00:00.000Z,Active,,2023-05-31T00:00:00.000Z,13,1987.0,"431-Ne-210th-Cir-Ter,-Unit-203-24,-Miami,-FL-33179",25.967904,-80.193718,
433 Ne 82nd St,"433 Ne 82nd St, Apt 6, Miami, FL 33138",Miami,FL,33138,1450,Apt 6,Miami-Dade,1.0,1.0,300.0,Apartment,2019-10-11T18:07:48.098Z,2023-06-12T00:00:00.000Z,Active,,2023-05-26T00:00:00.000Z,18,1948.0,"433-Ne-82nd-St,-Apt-6,-Miami,-FL-33138",25.850362,-80.186649,8656.0
45 Sw 9th St,"45 Sw 9th St, Apt 1810, Miami, FL 33130",Miami,FL,33130,3700,Apt 1810,Miami-Dade,1.0,1.5,756.0,Apartment,2019-04-26T14:43:56.455Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,2017.0,"45-Sw-9th-St,-Apt-1810,-Miami,-FL-33130",25.765667,-80.193781,
45 Sw 9th St,"45 Sw 9th St, Apt 1001, Miami, FL 33130",Miami,FL,33130,5200,Apt 1001,Miami-Dade,2.0,2.0,1042.0,Condo,2019-08-03T09:23:58.690Z,2023-06-12T00:00:00.000Z,Active,,2023-05-25T00:00:00.000Z,19,2017.0,"45-Sw-9th-St,-Apt-1001,-Miami,-FL-33130",25.765667,-80.193781,
45 Sw 9th St,"45 Sw 9th St, Apt 2306, Miami, FL 33130",Miami,FL,33130,5500,Apt 2306,Miami-Dade,2.0,2.0,1048.0,Condo,2019-08-03T07:57:48.152Z,2023-06-12T00:00:00.000Z,Active,,2023-06-09T00:00:00.000Z,4,2017.0,"45-Sw-9th-St,-Apt-2306,-Miami,-FL-33130",25.765667,-80.193781,
45 Sw 9th St,"45 Sw 9th St, Apt 3005, Miami, FL 33130",Miami,FL,33130,4100,Apt 3005,Miami-Dade,1.0,2.0,965.0,Condo,2019-08-03T09:56:41.423Z,2023-06-12T00:00:00.000Z,Active,,2023-05-23T00:00:00.000Z,21,2017.0,"45-Sw-9th-St,-Apt-3005,-Miami,-FL-33130",25.765667,-80.193781,
45 Sw 9th St,"45 Sw 9th St, Apt 3307, Miami, FL 33130",Miami,FL,33130,4000,Apt 3307,Miami-Dade,1.0,1.0,620.0,Condo,2019-10-29T07:00:42.060Z,2023-06-12T00:00:00.000Z,Active,,2023-05-09T00:00:00.000Z,35,2017.0,"45-Sw-9th-St,-Apt-3307,-Miami,-FL-33130",25.765667,-80.193781,
45 Sw 9th St,"45 Sw 9th St, Apt 4409, Miami, FL 33130",Miami,FL,33130,4000,Apt 4409,Miami-Dade,1.0,1.5,722.0,Condo,2019-08-03T07:42:27.399Z,2023-06-12T00:00:00.000Z,Active,,2023-05-31T00:00:00.000Z,13,2017.0,"45-Sw-9th-St,-Apt-4409,-Miami,-FL-33130",25.765667,-80.193781,
45 Sw 9th St,"45 Sw 9th St, Apt 4806, Miami, FL 33130",Miami,FL,33130,15500,Apt 4806,Miami-Dade,4.0,4.5,2477.0,Condo,2019-09-17T20:14:19.320Z,2023-06-12T00:00:00.000Z,Active,,2023-05-10T00:00:00.000Z,34,2017.0,"45-Sw-9th-St,-Apt-4806,-Miami,-FL-33130",25.765667,-80.193781,
45 Sw 9th St,"45 Sw 9th St, Apt 4703, Miami, FL 33130",Miami,FL,33130,8500,Apt 4703,Miami-Dade,2.0,2.5,1287.0,Condo,2019-08-03T10:35:02.280Z,2023-06-12T00:00:00.000Z,Active,,2023-04-26T00:00:00.000Z,48,2017.0,"45-Sw-9th-St,-Apt-4703,-Miami,-FL-33130",25.765667,-80.193781,
455 Ne 24th St,"455 Ne 24th St, Miami, FL 33137",Miami,FL,33137,2845,,Miami-Dade,2.0,2.0,1109.0,Apartment,2019-10-29T10:07:30.836Z,2023-06-12T00:00:00.000Z,Active,,2023-03-02T00:00:00.000Z,103,2019.0,"455-Ne-24th-St,-Miami,-FL-33137",25.80044,-80.18698,
460 Ne 28th St,"460 Ne 28th St, Miami, FL 33137",Miami,FL,33137,20000,,Miami-Dade,5.0,4.0,2250.0,Condo,2019-05-06T08:27:38.343Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2015.0,"460-Ne-28th-St,-Miami,-FL-33137",25.803843,-80.187408,
460 Ne 28th St,"460 Ne 28th St, Apt 1603, Miami, FL 33137",Miami,FL,33137,4900,Apt 1603,Miami-Dade,2.0,2.0,1107.0,Condo,2019-09-19T14:53:33.609Z,2023-06-12T00:00:00.000Z,Active,,2023-03-28T00:00:00.000Z,77,2015.0,"460-Ne-28th-St,-Apt-1603,-Miami,-FL-33137",25.803847,-80.18741,
460 Ne 28th St,"460 Ne 28th St, Apt 2804, Miami, FL 33137",Miami,FL,33137,4750,Apt 2804,Miami-Dade,2.0,2.0,1104.0,Condo,2019-08-03T08:09:10.445Z,2023-06-12T00:00:00.000Z,Active,,2023-05-15T00:00:00.000Z,29,2015.0,"460-Ne-28th-St,-Apt-2804,-Miami,-FL-33137",25.803847,-80.18741,
460 Ne 28th St,"460 Ne 28th St, Apt 3005, Miami, FL 33137",Miami,FL,33137,4800,Apt 3005,Miami-Dade,2.0,2.0,1143.0,Condo,2019-05-06T07:38:33.175Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2015.0,"460-Ne-28th-St,-Apt-3005,-Miami,-FL-33137",25.803847,-80.18741,
460 Ne 28th St,"460 Ne 28th St, Apt 4201, Miami, FL 33137",Miami,FL,33137,12500,Apt 4201,Miami-Dade,4.0,4.0,2264.0,Condo,2019-05-06T05:12:50.088Z,2023-06-12T00:00:00.000Z,Active,,2023-01-18T00:00:00.000Z,146,2015.0,"460-Ne-28th-St,-Apt-4201,-Miami,-FL-33137",25.803847,-80.18741,
460 Ne 28th St,"460 Ne 28th St, Apt 504, Miami, FL 33137",Miami,FL,33137,4400,Apt 504,Miami-Dade,2.0,2.0,1104.0,Condo,2019-09-19T15:05:33.591Z,2023-06-12T00:00:00.000Z,Active,,2023-06-02T00:00:00.000Z,11,2015.0,"460-Ne-28th-St,-Apt-504,-Miami,-FL-33137",25.803847,-80.18741,
460 Ne 82nd Ter,"460 Ne 82nd Ter, Apt 3, Miami, FL 33138",Miami,FL,33138,1625,Apt 3,Miami-Dade,,1.0,400.0,Apartment,2019-09-17T19:35:38.833Z,2023-06-12T00:00:00.000Z,Active,,2023-05-22T00:00:00.000Z,22,1956.0,"460-Ne-82nd-Ter,-Apt-3,-Miami,-FL-33138",25.850661,-80.187149,8800.0
465 Brickell Ave,"465 Brickell Ave, Apt 1006, Miami, FL 33131",Miami,FL,33131,3750,Apt 1006,Miami-Dade,1.0,1.0,816.0,Condo,2019-08-03T08:12:11.706Z,2023-06-12T00:00:00.000Z,Active,,2023-03-09T00:00:00.000Z,96,2008.0,"465-Brickell-Ave,-Apt-1006,-Miami,-FL-33131",25.769084,-80.188605,
475 Brickell Ave,"475 Brickell Ave, Apt 1915, Miami, FL 33131",Miami,FL,33131,4600,Apt 1915,Miami-Dade,2.0,2.0,1168.0,Condo,2019-02-24T20:54:23.033Z,2023-06-12T00:00:00.000Z,Active,,2023-05-08T00:00:00.000Z,36,2008.0,"475-Brickell-Ave,-Apt-1915,-Miami,-FL-33131",25.769084,-80.188605,
475 Brickell Ave,"475 Brickell Ave, Apt 2510, Miami, FL 33131",Miami,FL,33131,2795,Apt 2510,Miami-Dade,,1.0,546.0,Condo,2019-08-03T07:35:29.549Z,2023-06-12T00:00:00.000Z,Active,,2023-05-09T00:00:00.000Z,35,2008.0,"475-Brickell-Ave,-Apt-2510,-Miami,-FL-33131",25.769084,-80.188605,
475 Brickell Ave,"475 Brickell Ave, Apt 4715, Miami, FL 33131",Miami,FL,33131,5800,Apt 4715,Miami-Dade,2.0,2.0,1168.0,Condo,2019-08-25T00:58:26.425Z,2023-06-12T00:00:00.000Z,Active,,2023-05-01T00:00:00.000Z,43,2008.0,"475-Brickell-Ave,-Apt-4715,-Miami,-FL-33131",25.769084,-80.188605,
475 Brickell Ave,"475 Brickell Ave, Apt 3310, Miami, FL 33131",Miami,FL,33131,3500,Apt 3310,Miami-Dade,,1.0,598.0,Condo,2019-08-03T09:34:45.236Z,2023-06-12T00:00:00.000Z,Active,,2023-05-11T00:00:00.000Z,33,2008.0,"475-Brickell-Ave,-Apt-3310,-Miami,-FL-33131",25.769084,-80.188605,
480 Ne 30th St,"480 Ne 30th St, Apt 1501, Miami, FL 33137",Miami,FL,33137,4000,Apt 1501,Miami-Dade,2.0,2.0,1363.0,Apartment,2019-08-03T09:35:45.682Z,2023-06-12T00:00:00.000Z,Active,,2023-06-07T00:00:00.000Z,6,2006.0,"480-Ne-30th-St,-Apt-1501,-Miami,-FL-33137",25.805193,-80.186777,
480 Ne 30th St,"480 Ne 30th St, Apt 2004, Miami, FL 33137",Miami,FL,33137,3250,Apt 2004,Miami-Dade,1.0,1.5,828.0,Condo,2019-08-03T09:49:08.562Z,2023-06-12T00:00:00.000Z,Active,,2023-06-03T00:00:00.000Z,10,2006.0,"480-Ne-30th-St,-Apt-2004,-Miami,-FL-33137",25.805193,-80.186777,
480 Ne 31st St,"480 Ne 31st St, Miami, FL 33137",Miami,FL,33137,19350,,Miami-Dade,3.0,3.5,3294.0,Condo,2019-08-03T07:28:22.347Z,2023-06-12T00:00:00.000Z,Active,,2023-06-08T00:00:00.000Z,5,2019.0,"480-Ne-31st-St,-Miami,-FL-33137",25.806187,-80.187012,
480 Ne 31st St,"480 Ne 31st St, Unit 1103, Miami, FL 33137",Miami,FL,33137,6450,Unit 1103,Miami-Dade,2.0,3.0,1187.0,Condo,2019-08-25T00:35:37.789Z,2023-06-12T00:00:00.000Z,Active,,2023-03-07T00:00:00.000Z,98,2019.0,"480-Ne-31st-St,-Unit-1103,-Miami,-FL-33137",25.806196,-80.186727,
480 Ne 31st St,"480 Ne 31st St, Unit 1204, Miami, FL 33137",Miami,FL,33137,6500,Unit 1204,Miami-Dade,2.0,3.0,1186.0,Condo,2019-05-06T09:37:17.663Z,2023-06-12T00:00:00.000Z,Active,,2023-06-10T00:00:00.000Z,3,2019.0,"480-Ne-31st-St,-Unit-1204,-Miami,-FL-33137",25.806196,-80.186727,
480 Ne 31st St,"480 Ne 31st St, Unit 2904, Miami, FL 33137",Miami,FL,33137,6150,Unit 2904,Miami-Dade,2.0,3.0,1186.0,Condo,2019-10-06T07:45:31.297Z,2023-06-12T00:00:00.000Z,Active,,2023-06-02T00:00:00.000Z,11,2019.0,"480-Ne-31st-St,-Unit-2904,-Miami,-FL-33137",25.806196,-80.186727,
480 Ne 31st St,"480 Ne 31st St, Unit 1406, Miami, FL 33137",Miami,FL,33137,6500,Unit 1406,Miami-Dade,2.0,2.0,1057.0,Condo,2019-04-01T22:53:21.322Z,2023-06-12T00:00:00.000Z,Active,,2023-05-23T00:00:00.000Z,21,2019.0,"480-Ne-31st-St,-Unit-1406,-Miami,-FL-33137",25.806196,-80.186727,
480 Ne 31st St,"480 Ne 31st St, Unit 702, Miami, FL 33137",Miami,FL,33137,4300,Unit 702,Miami-Dade,1.0,2.5,940.0,Condo,2019-08-03T09:22:53.761Z,2023-06-12T00:00:00.000Z,Active,,2023-05-23T00:00:00.000Z,21,2019.0,"480-Ne-31st-St,-Unit-702,-Miami,-FL-33137",25.806196,-80.186727,
485 Brickell Ave,"485 Brickell Ave, Apt 1603, Miami, FL 33131",Miami,FL,33131,4500,Apt 1603,Miami-Dade,1.0,1.0,790.0,Condo,2019-08-03T08:17:44.689Z,2023-06-12T00:00:00.000Z,Active,,2023-05-08T00:00:00.000Z,36,2009.0,"485-Brickell-Ave,-Apt-1603,-Miami,-FL-33131",25.768747,-80.189522,
485 Brickell Ave,"485 Brickell Ave, Apt 1909, Miami, FL 33131",Miami,FL,33131,4500,Apt 1909,Miami-Dade,1.0,1.0,953.0,Condo,2019-08-25T02:06:14.348Z,2023-06-12T00:00:00.000Z,Active,,2023-01-05T00:00:00.000Z,159,2009.0,"485-Brickell-Ave,-Apt-1909,-Miami,-FL-33131",25.768747,-80.189522,
485 Brickell Ave,"485 Brickell Ave, Apt 3005, Miami, FL 33131",Miami,FL,33131,3850,Apt 3005,Miami-Dade,,1.0,495.0,Condo,2019-10-21T17:58:32.765Z,2023-06-12T00:00:00.000Z,Active,,2023-03-14T00:00:00.000Z,91,2009.0,"485-Brickell-Ave,-Apt-3005,-Miami,-FL-33131",25.768747,-80.189522,
488 Ne 18th St,"488 Ne 18th St, Unit 1815, Miami, FL 33132",Miami,FL,33132,12000,Unit 1815,Miami-Dade,3.0,4.0,2018.0,Condo,2019-05-06T06:17:55.592Z,2023-06-12T00:00:00.000Z,Active,,2023-04-20T00:00:00.000Z,54,2018.0,"488-Ne-18th-St,-Unit-1815,-Miami,-FL-33132",25.793328,-80.187073,
488 Ne 18th St,"488 Ne 18th St, Unit 3002, Miami, FL 33132",Miami,FL,33132,3395,Unit 3002,Miami-Dade,1.0,1.5,766.0,Condo,2019-08-03T08:40:27.724Z,2023-06-12T00:00:00.000Z,Active,,2023-03-13T00:00:00.000Z,92,2018.0,"488-Ne-18th-St,-Unit-3002,-Miami,-FL-33132",25.793328,-80.187073,
495 Brickell Ave,"495 Brickell Ave, Apt 1908, Miami, FL 33131",Miami,FL,33131,3300,Apt 1908,Miami-Dade,1.0,1.0,732.0,Condo,2019-03-19T01:32:06.108Z,2023-06-12T00:00:00.000Z,Active,,2023-04-18T00:00:00.000Z,56,2009.0,"495-Brickell-Ave,-Apt-1908,-Miami,-FL-33131",25.768309,-80.188531,
495 Brickell Ave,"495 Brickell Ave, Apt 3410, Miami, FL 33131",Miami,FL,33131,5600,Apt 3410,Miami-Dade,2.0,2.0,1327.0,Condo,2019-09-17T20:47:23.683Z,2023-06-12T00:00:00.000Z,Active,,2023-01-27T00:00:00.000Z,137,2009.0,"495-Brickell-Ave,-Apt-3410,-Miami,-FL-33131",25.768309,-80.188531,
495 Brickell Ave,"495 Brickell Ave, Apt 4103, Miami, FL 33131",Miami,FL,33131,9000,Apt 4103,Miami-Dade,2.0,2.0,1518.0,Condo,2019-08-03T07:57:48.152Z,2023-06-12T00:00:00.000Z,Active,,2023-02-15T00:00:00.000Z,118,2009.0,"495-Brickell-Ave,-Apt-4103,-Miami,-FL-33131",25.768309,-80.188531,
50 Biscayne Blvd,"50 Biscayne Blvd, Apt 1605, Miami, FL 33132",Miami,FL,33132,2900,Apt 1605,Miami-Dade,1.0,1.0,845.0,Condo,2019-08-25T01:36:42.879Z,2023-06-12T00:00:00.000Z,Active,,2023-04-17T00:00:00.000Z,57,2007.0,"50-Biscayne-Blvd,-Apt-1605,-Miami,-FL-33132",25.77482,-80.188214,
50 Biscayne Blvd,"50 Biscayne Blvd, Apt 2301, Miami, FL 33132",Miami,FL,33132,4500,Apt 2301,Miami-Dade,2.0,2.0,1256.0,Condo,2019-10-29T09:09:45.784Z,2023-06-12T00:00:00.000Z,Active,,2023-06-10T00:00:00.000Z,3,2007.0,"50-Biscayne-Blvd,-Apt-2301,-Miami,-FL-33132",25.77482,-80.188214,
50 Biscayne Blvd,"50 Biscayne Blvd, Apt 3906, Miami, FL 33132",Miami,FL,33132,5000,Apt 3906,Miami-Dade,3.0,2.0,1322.0,Condo,2019-10-21T18:01:52.375Z,2023-06-12T00:00:00.000Z,Active,,2023-05-30T00:00:00.000Z,14,2007.0,"50-Biscayne-Blvd,-Apt-3906,-Miami,-FL-33132",25.77482,-80.188214,
50 Sw 10th St,"50 Sw 10th St, Miami, FL 33130",Miami,FL,33130,2589,,Miami-Dade,0.0,1.0,,Apartment,2019-10-29T06:58:13.253Z,2023-06-12T00:00:00.000Z,Active,,2023-02-22T00:00:00.000Z,111,2002.0,"50-Sw-10th-St,-Miami,-FL-33130",25.76395,-80.19387,
500 Brickell Ave,"500 Brickell Ave, Apt 1507, Miami, FL 33131",Miami,FL,33131,4600,Apt 1507,Miami-Dade,2.0,2.0,1197.0,Condo,2019-08-03T10:07:20.567Z,2023-06-12T00:00:00.000Z,Active,,2023-05-22T00:00:00.000Z,22,2008.0,"500-Brickell-Ave,-Apt-1507,-Miami,-FL-33131",25.768325,-80.190792,
500 Brickell Ave,"500 Brickell Ave, Apt 1905, Miami, FL 33131",Miami,FL,33131,5000,Apt 1905,Miami-Dade,2.0,2.0,1124.0,Condo,2019-10-06T10:09:09.148Z,2023-06-12T00:00:00.000Z,Active,,2023-05-01T00:00:00.000Z,43,2008.0,"500-Brickell-Ave,-Apt-1905,-Miami,-FL-33131",25.768325,-80.190792,
500 Brickell Ave,"500 Brickell Ave, Apt 3608, Miami, FL 33131",Miami,FL,33131,3400,Apt 3608,Miami-Dade,1.0,1.0,738.0,Condo,2019-10-29T13:37:46.536Z,2023-06-12T00:00:00.000Z,Active,,2023-04-10T00:00:00.000Z,64,2008.0,"500-Brickell-Ave,-Apt-3608,-Miami,-FL-33131",25.768325,-80.190792,
